Cluster  	  Outcome.Grp  	  Outcome  	  Trt.Grp  	  Count  	  Exposure  
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	65	102671.867656111
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	67	106758.582664074
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	48	93047.9805759439
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	52	95989.8189883388
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	43	84797.3908775551
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	48	86492.993065915
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	33	77853.3524548538
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	43	78678.6393689264
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	40	71112.2704083307
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	46	70756.1327692181
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_36  	1	35	64387.5884446843
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_36  	2	40	62805.9418875543
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	79	160717.543614026
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	79	165506.574722408
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	81	145750.245760836
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	90	151288.928362439
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	84	131340.324151084
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	79	135704.721721884
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	66	117761.705354493
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	68	122472.428124408
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	55	105627.951177741
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	55	110537.926949877
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	53	95530.8561514948
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	54	100918.104149859
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	48	86631.3899224888
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	49	91792.9965932569
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	44	78224.0586782648
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	43	82936.078178056
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	44	70701.5981490803
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	45	75473.0729843819
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_37  	1	41	62588.9394059824
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_37  	2	38	68093.2193041118
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	90	159566.296610839
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	99	164555.102567712
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	77	143365.618308444
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	71	149278.465301614
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	59	131801.484066004
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	84	135515.952685616
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	60	120032.757213333
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	69	120288.107555947
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	71	108515.211721893
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	59	109656.594851656
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	47	97856.5488195071
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	56	98856.6024254474
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	49	89505.9752406266
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	45	88970.4856996117
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	37	81630.4974206894
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	53	80575.648801094
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	34	75175.2023410104
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	48	71553.6068444264
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_38  	1	38	69095.05140141
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_38  	2	54	62175.4619879
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	74	161581.333704012
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	87	165386.574056533
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	84	146317.521249054
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	83	150394.080504427
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	75	131595.740299434
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	84	134873.26817718
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	78	117424.06132624
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	65	122098.194170246
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	66	104313.872090533
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	60	110185.525364574
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	60	92781.5830774812
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	54	98948.0454295139
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	45	83367.2896285447
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	51	89902.5758522719
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	45	75684.2127436535
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	41	81475.8096746294
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	38	67557.6358004466
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	45	73084.6958867336
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_39  	1	29	61432.569553529
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_39  	2	27	67232.2570430628
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	77	159895.138033872
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	95	164669.519605706
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	82	146037.436939165
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	84	148865.481641858
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	70	132310.861091697
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	71	134769.303946636
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	71	119506.525729082
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	68	121770.36140683
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	50	108044.885408031
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	59	110678.288866119
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	56	97900.8839779688
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	47	99884.5125504739
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	54	88303.1444497036
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	58	90406.8772844062
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	39	79852.9673086157
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	48	80822.8896061499
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	40	73165.6947967227
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	54	71885.1437077943
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_40  	1	27	66876.1283529937
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_40  	2	36	63533.4205999119
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	78	161188.445863306
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	98	164415.129079576
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	79	145818.077554974
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	74	148789.75855129
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	90	130566.459007859
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	72	135852.526655705
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	64	117072.372277024
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	62	123857.226674145
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	53	105782.936600015
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	59	111563.095886539
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	62	95142.5553019033
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	63	101152.787616387
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	43	85894.4886553416
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	55	90605.2529836168
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	41	78546.6080497458
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	43	82091.9122972343
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	37	71595.4142618386
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	30	74994.4959754783
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_41  	1	40	64286.7262201343
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_41  	2	42	68207.4655068542
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	87	158516.147921176
0.0-180.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	87	165391.792414282
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	94	142247.804747881
180.0-360.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	77	150067.36992124
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	69	128641.385067927
360.0-540.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	79	136220.584347131
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	56	115976.80787256
540.0-720.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	56	124388.482452505
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	55	105748.135862993
720.0-900.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	56	113762.710648608
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	65	95246.0777730266
900.0-1080.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	56	102887.117036225
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	55	84627.5998234111
1080.0-1260.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	44	94352.8500221597
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	47	75803.1787310036
1260.0-1440.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	48	85711.7221407123
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	46	67058.9424375785
1440.0-1620.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	36	77551.338994566
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_42  	1	38	60092.2341555742
1620.0-1800.0  	  Bdy-sys_5  	  Adv-Ev_42  	2	41	71152.0822169216
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	95	159456.09526836
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	107	163842.991345254
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	61	145007.175451182
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	85	146845.184567059
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	52	134764.214485845
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	72	132049.995233704
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	63	123996.687145785
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	65	119911.482792251
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	68	111858.926228901
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	71	107076.861408799
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	60	99877.8566467622
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	50	96559.6181702702
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	42	91074.0811596047
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	60	86508.691259694
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	50	82150.2887602861
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	46	76282.4736187981
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	45	73292.6085959859
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	40	68631.5485445684
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_43  	1	46	65417.1575003836
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_43  	2	37	62247.8776955593
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	87	159327.383064775
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	105	163627.713141599
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	86	144276.498928723
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	63	148083.339839229
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	68	130539.831147347
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	71	136958.114881241
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	67	117841.567222342
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	79	122754.64174644
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	61	106369.092364363
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	54	110645.432357396
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	47	96364.2109849248
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	47	101491.604212591
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	63	86558.0102508043
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	49	92621.9798258413
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	42	76282.8274690093
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	51	83432.7687699448
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	43	68762.7202901513
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	42	74662.0019593397
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_44  	1	36	61776.4484959648
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_44  	2	48	66300.6540274049
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	77	160178.507840183
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	117	162331.428597682
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	97	144849.850316389
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	92	144291.474254103
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	55	130907.152961498
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	69	128768.940519292
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	46	121125.1424059
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	78	115497.774506619
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	61	111452.138393481
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	54	103963.864843213
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	59	100280.385659963
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	55	93572.8814740549
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	48	90866.371974435
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	39	85169.3172891548
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	46	82641.7446984646
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	44	77315.0847520602
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	48	73066.5475347609
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	45	69781.3193825416
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_45  	1	35	65666.5939415691
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_45  	2	48	60692.6029174271
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	78	160928.560671826
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	85	165513.654648971
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	80	145885.693262877
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	63	152257.592762078
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	70	132212.015244354
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	73	139744.510488239
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	56	120819.038273706
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	73	127737.76762977
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	56	110416.554210798
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	60	113783.3996034
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	55	100084.795698854
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	56	104312.221553449
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	51	90088.0449328881
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	58	93716.7011815016
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	45	81739.9016940997
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	60	82005.8547330262
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	46	73254.669613435
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	45	73532.1033286345
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_46  	1	38	65552.6591130459
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_46  	2	32	65633.4385109
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	87	159498.13580681
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	94	165463.591324973
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	82	143383.739211012
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	62	150472.1761404
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	77	129265.374902646
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	95	136448.228019855
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	63	117414.278528457
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	69	121920.657981084
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	74	104488.431014331
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	49	111177.740033681
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	46	93201.9194336477
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	55	101778.432311677
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	55	84228.1661300959
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	58	90797.1322535464
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	28	76744.0144281056
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	42	82237.8565065213
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	36	70784.1529445757
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	51	73280.2917622646
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_47  	1	29	65027.2508474976
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_47  	2	34	66156.0028565968
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	76	161062.970702672
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	101	163892.141853818
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	82	145903.356132773
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	84	146820.513544088
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	63	132936.596516212
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	66	132954.91995489
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	66	120984.358031259
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	94	119656.971937803
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	62	109236.519323122
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	53	105808.901542321
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	41	99629.8133943591
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	57	95958.8523475242
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	44	91826.8936358575
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	55	86256.2433755415
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	51	84157.9950009683
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	38	76884.9684742992
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	52	73760.5083953741
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	44	70242.3834249812
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_48  	1	36	65850.1447898251
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_48  	2	38	63118.6885133399
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	82	159893.39026073
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	88	165271.774788631
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	70	146935.124752071
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	81	149938.628851731
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	72	132734.39775644
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	88	134960.813789973
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	85	119456.567234591
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	82	118481.617901468
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	71	104015.789797629
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	57	106789.769061233
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	49	93645.5067591063
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	63	95923.1036359955
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	44	85332.0953751881
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	46	85550.0392879285
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	51	77037.7431096059
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	35	78827.2222521716
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	40	67956.0575290287
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	40	71053.5832573233
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_49  	1	33	61152.1666623728
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_49  	2	30	65536.2984620337
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	94	159496.747183828
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	102	163854.572275099
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	81	143207.740604095
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	78	148052.315698462
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	64	129616.266666205
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	79	134034.699551434
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	69	117204.165141282
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	63	120813.906536149
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	63	105390.609000446
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	62	109464.730480535
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	37	95934.7200474154
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	56	98991.5357041695
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	48	88291.7456635888
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	51	88224.8182301855
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	52	79215.5808149092
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	50	79229.7462035099
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	45	71000.7635843916
1440.0-1620.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	31	72038.4815671483
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_50  	1	36	62764.5885998013
1620.0-1800.0  	  Bdy-sys_6  	  Adv-Ev_50  	2	34	65915.1633572226
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	98	157527.651746172
0.0-180.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	83	165553.951475413
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	82	142032.104000231
180.0-360.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	92	149942.101517143
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	86	127161.37955547
360.0-540.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	81	134228.321028861
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	55	114603.384101092
540.0-720.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	56	121960.485727421
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	57	103655.712502617
720.0-900.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	58	111431.009156417
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	58	93990.8849322026
900.0-1080.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	60	100092.025795114
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	54	83116.3513695185
1080.0-1260.0  	  Bdy-sys_6  	  Adv-Ev_51  	2	53	90418.0163899831
1260.0-1440.0  	  Bdy-sys_6  	  Adv-Ev_51  	1	53	73649.738679565
