Cluster	Outcome.Grp	Outcome	Trt.Grp	Count	Exposure
540.0-720.0	Bdy-sys_5	Adv-Ev_35	1	36	76370.6306630491
540.0-720.0	Bdy-sys_5	Adv-Ev_35	2	39	79149.9213615245
540.0-720.0	Bdy-sys_5	Adv-Ev_35	3	49	79149.9213615245
540.0-720.0	Bdy-sys_5	Adv-Ev_35	4	39	79149.9213615245
720.0-900.0	Bdy-sys_5	Adv-Ev_35	1	27	43085.5606374915
720.0-900.0	Bdy-sys_5	Adv-Ev_35	2	27	43889.7025474979
720.0-900.0	Bdy-sys_5	Adv-Ev_35	3	37	43889.7025474979
720.0-900.0	Bdy-sys_5	Adv-Ev_35	4	27	43889.7025474979
900.0-1080.0	Bdy-sys_5	Adv-Ev_35	1	5	12680.0666290881
900.0-1080.0	Bdy-sys_5	Adv-Ev_35	2	7	12846.9860571035
900.0-1080.0	Bdy-sys_5	Adv-Ev_35	3	17	12846.9860571035
900.0-1080.0	Bdy-sys_5	Adv-Ev_35	4	7	12846.9860571035
0.0-180.0	Bdy-sys_5	Adv-Ev_36	1	100	158414.236435368
0.0-180.0	Bdy-sys_5	Adv-Ev_36	2	96	164980.601188019
0.0-180.0	Bdy-sys_5	Adv-Ev_36	3	106	164980.601188019
0.0-180.0	Bdy-sys_5	Adv-Ev_36	4	96	164980.601188019
180.0-360.0	Bdy-sys_5	Adv-Ev_36	1	77	142386.524474384
180.0-360.0	Bdy-sys_5	Adv-Ev_36	2	74	149324.311563418
180.0-360.0	Bdy-sys_5	Adv-Ev_36	3	84	149324.311563418
180.0-360.0	Bdy-sys_5	Adv-Ev_36	4	74	149324.311563418
360.0-540.0	Bdy-sys_5	Adv-Ev_36	1	64	114881.10630053
360.0-540.0	Bdy-sys_5	Adv-Ev_36	2	75	118095.532507807
360.0-540.0	Bdy-sys_5	Adv-Ev_36	3	85	118095.532507807
360.0-540.0	Bdy-sys_5	Adv-Ev_36	4	75	118095.532507807
540.0-720.0	Bdy-sys_5	Adv-Ev_36	1	42	75027.8336597131
540.0-720.0	Bdy-sys_5	Adv-Ev_36	2	49	72982.2903736434
540.0-720.0	Bdy-sys_5	Adv-Ev_36	3	59	72982.2903736434
540.0-720.0	Bdy-sys_5	Adv-Ev_36	4	49	72982.2903736434
720.0-900.0	Bdy-sys_5	Adv-Ev_36	1	23	39559.7427663091
720.0-900.0	Bdy-sys_5	Adv-Ev_36	2	27	40389.6398033957
720.0-900.0	Bdy-sys_5	Adv-Ev_36	3	37	40389.6398033957
720.0-900.0	Bdy-sys_5	Adv-Ev_36	4	27	40389.6398033957
900.0-1080.0	Bdy-sys_5	Adv-Ev_36	1	7	12223.7753519579
900.0-1080.0	Bdy-sys_5	Adv-Ev_36	2	6	10210.0196971471
900.0-1080.0	Bdy-sys_5	Adv-Ev_36	3	16	10210.0196971471
900.0-1080.0	Bdy-sys_5	Adv-Ev_36	4	6	10210.0196971471
0.0-180.0	Bdy-sys_5	Adv-Ev_37	1	79	160717.543614026
0.0-180.0	Bdy-sys_5	Adv-Ev_37	2	79	165506.574722408
0.0-180.0	Bdy-sys_5	Adv-Ev_37	3	89	165506.574722408
0.0-180.0	Bdy-sys_5	Adv-Ev_37	4	79	165506.574722408
180.0-360.0	Bdy-sys_5	Adv-Ev_37	1	81	145750.245760836
180.0-360.0	Bdy-sys_5	Adv-Ev_37	2	90	151288.928362439
180.0-360.0	Bdy-sys_5	Adv-Ev_37	3	100	151288.928362439
180.0-360.0	Bdy-sys_5	Adv-Ev_37	4	90	151288.928362439
360.0-540.0	Bdy-sys_5	Adv-Ev_37	1	76	116167.121703781
360.0-540.0	Bdy-sys_5	Adv-Ev_37	2	69	118643.54986799
360.0-540.0	Bdy-sys_5	Adv-Ev_37	3	79	118643.54986799
360.0-540.0	Bdy-sys_5	Adv-Ev_37	4	69	118643.54986799
540.0-720.0	Bdy-sys_5	Adv-Ev_37	1	44	75357.2740397286
540.0-720.0	Bdy-sys_5	Adv-Ev_37	2	44	77169.06117703
540.0-720.0	Bdy-sys_5	Adv-Ev_37	3	54	77169.06117703
540.0-720.0	Bdy-sys_5	Adv-Ev_37	4	44	77169.06117703
720.0-900.0	Bdy-sys_5	Adv-Ev_37	1	20	40159.9056627968
720.0-900.0	Bdy-sys_5	Adv-Ev_37	2	20	43098.3577042185
720.0-900.0	Bdy-sys_5	Adv-Ev_37	3	30	43098.3577042185
720.0-900.0	Bdy-sys_5	Adv-Ev_37	4	20	43098.3577042185
900.0-1080.0	Bdy-sys_5	Adv-Ev_37	1	8	11472.1047634099
900.0-1080.0	Bdy-sys_5	Adv-Ev_37	2	7	13580.1743847832
900.0-1080.0	Bdy-sys_5	Adv-Ev_37	3	17	13580.1743847832
900.0-1080.0	Bdy-sys_5	Adv-Ev_37	4	7	13580.1743847832
0.0-180.0	Bdy-sys_5	Adv-Ev_38	1	90	159566.296610839
0.0-180.0	Bdy-sys_5	Adv-Ev_38	2	99	164555.102567712
0.0-180.0	Bdy-sys_5	Adv-Ev_38	3	109	164555.102567712
0.0-180.0	Bdy-sys_5	Adv-Ev_38	4	99	164555.102567712
180.0-360.0	Bdy-sys_5	Adv-Ev_38	1	77	143365.618308444
180.0-360.0	Bdy-sys_5	Adv-Ev_38	2	71	149278.465301614
180.0-360.0	Bdy-sys_5	Adv-Ev_38	3	81	149278.465301614
180.0-360.0	Bdy-sys_5	Adv-Ev_38	4	71	149278.465301614
360.0-540.0	Bdy-sys_5	Adv-Ev_38	1	53	116972.458243439
360.0-540.0	Bdy-sys_5	Adv-Ev_38	2	77	119024.325614605
360.0-540.0	Bdy-sys_5	Adv-Ev_38	3	87	119024.325614605
360.0-540.0	Bdy-sys_5	Adv-Ev_38	4	77	119024.325614605
540.0-720.0	Bdy-sys_5	Adv-Ev_38	1	41	78831.3990415444
540.0-720.0	Bdy-sys_5	Adv-Ev_38	2	45	74423.8628371173
540.0-720.0	Bdy-sys_5	Adv-Ev_38	3	55	74423.8628371173
540.0-720.0	Bdy-sys_5	Adv-Ev_38	4	45	74423.8628371173
720.0-900.0	Bdy-sys_5	Adv-Ev_38	1	27	44180.5108093817
720.0-900.0	Bdy-sys_5	Adv-Ev_38	2	25	41577.0973793653
720.0-900.0	Bdy-sys_5	Adv-Ev_38	3	35	41577.0973793653
720.0-900.0	Bdy-sys_5	Adv-Ev_38	4	25	41577.0973793653
900.0-1080.0	Bdy-sys_5	Adv-Ev_38	1	11	13128.2939757144
900.0-1080.0	Bdy-sys_5	Adv-Ev_38	2	9	12290.7276083744
900.0-1080.0	Bdy-sys_5	Adv-Ev_38	3	19	12290.7276083744
900.0-1080.0	Bdy-sys_5	Adv-Ev_38	4	9	12290.7276083744
0.0-180.0	Bdy-sys_5	Adv-Ev_39	1	74	161581.333704012
0.0-180.0	Bdy-sys_5	Adv-Ev_39	2	87	165386.574056533
0.0-180.0	Bdy-sys_5	Adv-Ev_39	3	97	165386.574056533
0.0-180.0	Bdy-sys_5	Adv-Ev_39	4	87	165386.574056533
180.0-360.0	Bdy-sys_5	Adv-Ev_39	1	84	146317.521249054
180.0-360.0	Bdy-sys_5	Adv-Ev_39	2	83	150394.080504427
180.0-360.0	Bdy-sys_5	Adv-Ev_39	3	93	150394.080504427
180.0-360.0	Bdy-sys_5	Adv-Ev_39	4	83	150394.080504427
360.0-540.0	Bdy-sys_5	Adv-Ev_39	1	63	116328.254929243
360.0-540.0	Bdy-sys_5	Adv-Ev_39	2	71	117702.461268635
360.0-540.0	Bdy-sys_5	Adv-Ev_39	3	81	117702.461268635
360.0-540.0	Bdy-sys_5	Adv-Ev_39	4	71	117702.461268635
540.0-720.0	Bdy-sys_5	Adv-Ev_39	1	48	76119.886025073
540.0-720.0	Bdy-sys_5	Adv-Ev_39	2	37	77448.4166334808
540.0-720.0	Bdy-sys_5	Adv-Ev_39	3	47	77448.4166334808
540.0-720.0	Bdy-sys_5	Adv-Ev_39	4	37	77448.4166334808
720.0-900.0	Bdy-sys_5	Adv-Ev_39	1	25	39740.7237045679
720.0-900.0	Bdy-sys_5	Adv-Ev_39	2	20	43890.3633350217
720.0-900.0	Bdy-sys_5	Adv-Ev_39	3	30	43890.3633350217
720.0-900.0	Bdy-sys_5	Adv-Ev_39	4	20	43890.3633350217
900.0-1080.0	Bdy-sys_5	Adv-Ev_39	1	6	12181.2193663181
900.0-1080.0	Bdy-sys_5	Adv-Ev_39	2	6	12840.0308346343
900.0-1080.0	Bdy-sys_5	Adv-Ev_39	3	16	12840.0308346343
900.0-1080.0	Bdy-sys_5	Adv-Ev_39	4	6	12840.0308346343
0.0-180.0	Bdy-sys_5	Adv-Ev_40	1	77	159895.138033872
0.0-180.0	Bdy-sys_5	Adv-Ev_40	2	95	164669.519605706
0.0-180.0	Bdy-sys_5	Adv-Ev_40	3	105	164669.519605706
0.0-180.0	Bdy-sys_5	Adv-Ev_40	4	95	164669.519605706
180.0-360.0	Bdy-sys_5	Adv-Ev_40	1	82	146037.436939165
180.0-360.0	Bdy-sys_5	Adv-Ev_40	2	84	148865.481641858
180.0-360.0	Bdy-sys_5	Adv-Ev_40	3	94	148865.481641858
180.0-360.0	Bdy-sys_5	Adv-Ev_40	4	84	148865.481641858
360.0-540.0	Bdy-sys_5	Adv-Ev_40	1	61	116298.716231619
360.0-540.0	Bdy-sys_5	Adv-Ev_40	2	61	117229.837175149
360.0-540.0	Bdy-sys_5	Adv-Ev_40	3	71	117229.837175149
360.0-540.0	Bdy-sys_5	Adv-Ev_40	4	61	117229.837175149
540.0-720.0	Bdy-sys_5	Adv-Ev_40	1	53	77224.3424125503
540.0-720.0	Bdy-sys_5	Adv-Ev_40	2	49	76107.1242546126
540.0-720.0	Bdy-sys_5	Adv-Ev_40	3	59	76107.1242546126
540.0-720.0	Bdy-sys_5	Adv-Ev_40	4	49	76107.1242546126
720.0-900.0	Bdy-sys_5	Adv-Ev_40	1	14	41594.6017407065
720.0-900.0	Bdy-sys_5	Adv-Ev_40	2	21	43246.5866473296
720.0-900.0	Bdy-sys_5	Adv-Ev_40	3	31	43246.5866473296
720.0-900.0	Bdy-sys_5	Adv-Ev_40	4	21	43246.5866473296
900.0-1080.0	Bdy-sys_5	Adv-Ev_40	1	12	12643.7300597013
900.0-1080.0	Bdy-sys_5	Adv-Ev_40	2	7	12371.1634500661
900.0-1080.0	Bdy-sys_5	Adv-Ev_40	3	17	12371.1634500661
900.0-1080.0	Bdy-sys_5	Adv-Ev_40	4	7	12371.1634500661
0.0-180.0	Bdy-sys_5	Adv-Ev_41	1	78	161188.445863306
0.0-180.0	Bdy-sys_5	Adv-Ev_41	2	98	164415.129079576
0.0-180.0	Bdy-sys_5	Adv-Ev_41	3	108	164415.129079576
0.0-180.0	Bdy-sys_5	Adv-Ev_41	4	98	164415.129079576
180.0-360.0	Bdy-sys_5	Adv-Ev_41	1	79	145818.077554974
180.0-360.0	Bdy-sys_5	Adv-Ev_41	2	74	148789.75855129
180.0-360.0	Bdy-sys_5	Adv-Ev_41	3	84	148789.75855129
180.0-360.0	Bdy-sys_5	Adv-Ev_41	4	74	148789.75855129
360.0-540.0	Bdy-sys_5	Adv-Ev_41	1	78	117368.713625655
360.0-540.0	Bdy-sys_5	Adv-Ev_41	2	62	119357.919474631
360.0-540.0	Bdy-sys_5	Adv-Ev_41	3	72	119357.919474631
360.0-540.0	Bdy-sys_5	Adv-Ev_41	4	62	119357.919474631
540.0-720.0	Bdy-sys_5	Adv-Ev_41	1	42	76478.1681902054
540.0-720.0	Bdy-sys_5	Adv-Ev_41	2	36	78308.5736091747
540.0-720.0	Bdy-sys_5	Adv-Ev_41	3	46	78308.5736091747
540.0-720.0	Bdy-sys_5	Adv-Ev_41	4	36	78308.5736091747
720.0-900.0	Bdy-sys_5	Adv-Ev_41	1	25	41576.489444056
720.0-900.0	Bdy-sys_5	Adv-Ev_41	2	24	44132.5137965174
720.0-900.0	Bdy-sys_5	Adv-Ev_41	3	34	44132.5137965174
720.0-900.0	Bdy-sys_5	Adv-Ev_41	4	24	44132.5137965174
900.0-1080.0	Bdy-sys_5	Adv-Ev_41	1	8	12574.2702150348
900.0-1080.0	Bdy-sys_5	Adv-Ev_41	2	7	12362.1341448025
900.0-1080.0	Bdy-sys_5	Adv-Ev_41	3	17	12362.1341448025
900.0-1080.0	Bdy-sys_5	Adv-Ev_41	4	7	12362.1341448025
0.0-180.0	Bdy-sys_5	Adv-Ev_42	1	87	158516.147921176
0.0-180.0	Bdy-sys_5	Adv-Ev_42	2	87	165391.792414282
0.0-180.0	Bdy-sys_5	Adv-Ev_42	3	97	165391.792414282
0.0-180.0	Bdy-sys_5	Adv-Ev_42	4	87	165391.792414282
180.0-360.0	Bdy-sys_5	Adv-Ev_42	1	94	142247.804747881
180.0-360.0	Bdy-sys_5	Adv-Ev_42	2	77	150067.36992124
180.0-360.0	Bdy-sys_5	Adv-Ev_42	3	87	150067.36992124
180.0-360.0	Bdy-sys_5	Adv-Ev_42	4	77	150067.36992124
360.0-540.0	Bdy-sys_5	Adv-Ev_42	1	63	113849.243561861
360.0-540.0	Bdy-sys_5	Adv-Ev_42	2	72	119493.65496114
360.0-540.0	Bdy-sys_5	Adv-Ev_42	3	82	119493.65496114
360.0-540.0	Bdy-sys_5	Adv-Ev_42	4	72	119493.65496114
540.0-720.0	Bdy-sys_5	Adv-Ev_42	1	33	75218.3990757152
540.0-720.0	Bdy-sys_5	Adv-Ev_42	2	37	79524.5373151142
540.0-720.0	Bdy-sys_5	Adv-Ev_42	3	47	79524.5373151142
540.0-720.0	Bdy-sys_5	Adv-Ev_42	4	37	79524.5373151142
720.0-900.0	Bdy-sys_5	Adv-Ev_42	1	22	41781.6759386094
720.0-900.0	Bdy-sys_5	Adv-Ev_42	2	24	45305.1901078792
720.0-900.0	Bdy-sys_5	Adv-Ev_42	3	34	45305.1901078792
720.0-900.0	Bdy-sys_5	Adv-Ev_42	4	24	45305.1901078792
900.0-1080.0	Bdy-sys_5	Adv-Ev_42	1	14	12496.6060474287
900.0-1080.0	Bdy-sys_5	Adv-Ev_42	2	5	13114.7927905038
900.0-1080.0	Bdy-sys_5	Adv-Ev_42	3	15	13114.7927905038
900.0-1080.0	Bdy-sys_5	Adv-Ev_42	4	5	13114.7927905038
0.0-180.0	Bdy-sys_6	Adv-Ev_43	1	95	159456.09526836
0.0-180.0	Bdy-sys_6	Adv-Ev_43	2	107	163842.991345254
0.0-180.0	Bdy-sys_6	Adv-Ev_43	3	117	163842.991345254
0.0-180.0	Bdy-sys_6	Adv-Ev_43	4	107	163842.991345254
180.0-360.0	Bdy-sys_6	Adv-Ev_43	1	61	145007.175451182
180.0-360.0	Bdy-sys_6	Adv-Ev_43	2	85	146845.184567059
180.0-360.0	Bdy-sys_6	Adv-Ev_43	3	95	146845.184567059
180.0-360.0	Bdy-sys_6	Adv-Ev_43	4	85	146845.184567059
360.0-540.0	Bdy-sys_6	Adv-Ev_43	1	49	119593.640361039
360.0-540.0	Bdy-sys_6	Adv-Ev_43	2	62	115309.898951564
360.0-540.0	Bdy-sys_6	Adv-Ev_43	3	72	115309.898951564
360.0-540.0	Bdy-sys_6	Adv-Ev_43	4	62	115309.898951564
540.0-720.0	Bdy-sys_6	Adv-Ev_43	1	41	80804.4379506862
540.0-720.0	Bdy-sys_6	Adv-Ev_43	2	39	73156.9490612304
540.0-720.0	Bdy-sys_6	Adv-Ev_43	3	49	73156.9490612304
540.0-720.0	Bdy-sys_6	Adv-Ev_43	4	39	73156.9490612304
720.0-900.0	Bdy-sys_6	Adv-Ev_43	1	25	43639.8621286213
720.0-900.0	Bdy-sys_6	Adv-Ev_43	2	34	40427.9517973443
720.0-900.0	Bdy-sys_6	Adv-Ev_43	3	44	40427.9517973443
720.0-900.0	Bdy-sys_6	Adv-Ev_43	4	34	40427.9517973443
900.0-1080.0	Bdy-sys_6	Adv-Ev_43	1	10	12631.3647585907
900.0-1080.0	Bdy-sys_6	Adv-Ev_43	2	6	11986.2194530247
900.0-1080.0	Bdy-sys_6	Adv-Ev_43	3	16	11986.2194530247
900.0-1080.0	Bdy-sys_6	Adv-Ev_43	4	6	11986.2194530247
0.0-180.0	Bdy-sys_6	Adv-Ev_44	1	87	159327.383064775
0.0-180.0	Bdy-sys_6	Adv-Ev_44	2	105	163627.713141599
0.0-180.0	Bdy-sys_6	Adv-Ev_44	3	115	163627.713141599
0.0-180.0	Bdy-sys_6	Adv-Ev_44	4	105	163627.713141599
180.0-360.0	Bdy-sys_6	Adv-Ev_44	1	86	144276.498928723
180.0-360.0	Bdy-sys_6	Adv-Ev_44	2	63	148083.339839229
180.0-360.0	Bdy-sys_6	Adv-Ev_44	3	73	148083.339839229
180.0-360.0	Bdy-sys_6	Adv-Ev_44	4	63	148083.339839229
360.0-540.0	Bdy-sys_6	Adv-Ev_44	1	60	116515.15059634
360.0-540.0	Bdy-sys_6	Adv-Ev_44	2	60	119503.870779936
360.0-540.0	Bdy-sys_6	Adv-Ev_44	3	70	119503.870779936
360.0-540.0	Bdy-sys_6	Adv-Ev_44	4	60	119503.870779936
540.0-720.0	Bdy-sys_6	Adv-Ev_44	1	45	77368.9551360083
540.0-720.0	Bdy-sys_6	Adv-Ev_44	2	46	76972.3370881971
540.0-720.0	Bdy-sys_6	Adv-Ev_44	3	56	76972.3370881971
540.0-720.0	Bdy-sys_6	Adv-Ev_44	4	46	76972.3370881971
720.0-900.0	Bdy-sys_6	Adv-Ev_44	1	21	41717.3999481842
720.0-900.0	Bdy-sys_6	Adv-Ev_44	2	24	42844.1457085273
720.0-900.0	Bdy-sys_6	Adv-Ev_44	3	34	42844.1457085273
720.0-900.0	Bdy-sys_6	Adv-Ev_44	4	24	42844.1457085273
900.0-1080.0	Bdy-sys_6	Adv-Ev_44	1	5	12607.3631677037
900.0-1080.0	Bdy-sys_6	Adv-Ev_44	2	9	11883.8527505487
900.0-1080.0	Bdy-sys_6	Adv-Ev_44	3	19	11883.8527505487
900.0-1080.0	Bdy-sys_6	Adv-Ev_44	4	9	11883.8527505487
0.0-180.0	Bdy-sys_6	Adv-Ev_45	1	77	160178.507840183
0.0-180.0	Bdy-sys_6	Adv-Ev_45	2	117	162331.428597682
0.0-180.0	Bdy-sys_6	Adv-Ev_45	3	127	162331.428597682
0.0-180.0	Bdy-sys_6	Adv-Ev_45	4	117	162331.428597682
180.0-360.0	Bdy-sys_6	Adv-Ev_45	1	97	144849.850316389
180.0-360.0	Bdy-sys_6	Adv-Ev_45	2	92	144291.474254103
180.0-360.0	Bdy-sys_6	Adv-Ev_45	3	102	144291.474254103
180.0-360.0	Bdy-sys_6	Adv-Ev_45	4	92	144291.474254103
360.0-540.0	Bdy-sys_6	Adv-Ev_45	1	50	115818.479269237
360.0-540.0	Bdy-sys_6	Adv-Ev_45	2	61	113342.261869201
360.0-540.0	Bdy-sys_6	Adv-Ev_45	3	71	113342.261869201
360.0-540.0	Bdy-sys_6	Adv-Ev_45	4	61	113342.261869201
540.0-720.0	Bdy-sys_6	Adv-Ev_45	1	29	78296.6520249502
540.0-720.0	Bdy-sys_6	Adv-Ev_45	2	56	71820.3451207168
540.0-720.0	Bdy-sys_6	Adv-Ev_45	3	66	71820.3451207168
540.0-720.0	Bdy-sys_6	Adv-Ev_45	4	56	71820.3451207168
720.0-900.0	Bdy-sys_6	Adv-Ev_45	1	20	42510.7201122204
720.0-900.0	Bdy-sys_6	Adv-Ev_45	2	26	39361.1378635146
720.0-900.0	Bdy-sys_6	Adv-Ev_45	3	36	39361.1378635146
720.0-900.0	Bdy-sys_6	Adv-Ev_45	4	26	39361.1378635146
900.0-1080.0	Bdy-sys_6	Adv-Ev_45	1	8	12492.8658871157
900.0-1080.0	Bdy-sys_6	Adv-Ev_45	2	5	10959.2827009449
900.0-1080.0	Bdy-sys_6	Adv-Ev_45	3	15	10959.2827009449
900.0-1080.0	Bdy-sys_6	Adv-Ev_45	4	5	10959.2827009449
0.0-180.0	Bdy-sys_6	Adv-Ev_46	1	78	160928.560671826
0.0-180.0	Bdy-sys_6	Adv-Ev_46	2	85	165513.654648971
0.0-180.0	Bdy-sys_6	Adv-Ev_46	3	95	165513.654648971
0.0-180.0	Bdy-sys_6	Adv-Ev_46	4	85	165513.654648971
180.0-360.0	Bdy-sys_6	Adv-Ev_46	1	80	145885.693262877
180.0-360.0	Bdy-sys_6	Adv-Ev_46	2	63	152257.592762078
180.0-360.0	Bdy-sys_6	Adv-Ev_46	3	73	152257.592762078
180.0-360.0	Bdy-sys_6	Adv-Ev_46	4	63	152257.592762078
360.0-540.0	Bdy-sys_6	Adv-Ev_46	1	60	117091.050647379
360.0-540.0	Bdy-sys_6	Adv-Ev_46	2	63	123256.77653378
360.0-540.0	Bdy-sys_6	Adv-Ev_46	3	73	123256.77653378
360.0-540.0	Bdy-sys_6	Adv-Ev_46	4	63	123256.77653378
540.0-720.0	Bdy-sys_6	Adv-Ev_46	1	39	79049.987899696
540.0-720.0	Bdy-sys_6	Adv-Ev_46	2	45	82257.5913883829
540.0-720.0	Bdy-sys_6	Adv-Ev_46	3	55	82257.5913883829
540.0-720.0	Bdy-sys_6	Adv-Ev_46	4	45	82257.5913883829
720.0-900.0	Bdy-sys_6	Adv-Ev_46	1	21	43185.562837781
720.0-900.0	Bdy-sys_6	Adv-Ev_46	2	20	46820.9917478522
720.0-900.0	Bdy-sys_6	Adv-Ev_46	3	30	46820.9917478522
720.0-900.0	Bdy-sys_6	Adv-Ev_46	4	20	46820.9917478522
900.0-1080.0	Bdy-sys_6	Adv-Ev_46	1	6	13141.9016965449
900.0-1080.0	Bdy-sys_6	Adv-Ev_46	2	7	13939.817155902
900.0-1080.0	Bdy-sys_6	Adv-Ev_46	3	17	13939.817155902
900.0-1080.0	Bdy-sys_6	Adv-Ev_46	4	7	13939.817155902
0.0-180.0	Bdy-sys_6	Adv-Ev_47	1	87	159498.13580681
0.0-180.0	Bdy-sys_6	Adv-Ev_47	2	94	165463.591324973
0.0-180.0	Bdy-sys_6	Adv-Ev_47	3	104	165463.591324973
0.0-180.0	Bdy-sys_6	Adv-Ev_47	4	94	165463.591324973
180.0-360.0	Bdy-sys_6	Adv-Ev_47	1	82	143383.739211012
180.0-360.0	Bdy-sys_6	Adv-Ev_47	2	62	150472.1761404
180.0-360.0	Bdy-sys_6	Adv-Ev_47	3	72	150472.1761404
180.0-360.0	Bdy-sys_6	Adv-Ev_47	4	62	150472.1761404
360.0-540.0	Bdy-sys_6	Adv-Ev_47	1	68	114690.700057597
360.0-540.0	Bdy-sys_6	Adv-Ev_47	2	78	119701.61468686
360.0-540.0	Bdy-sys_6	Adv-Ev_47	3	88	119701.61468686
360.0-540.0	Bdy-sys_6	Adv-Ev_47	4	78	119701.61468686
540.0-720.0	Bdy-sys_6	Adv-Ev_47	1	41	76191.9649508559
540.0-720.0	Bdy-sys_6	Adv-Ev_47	2	45	75728.7739071019
540.0-720.0	Bdy-sys_6	Adv-Ev_47	3	55	75728.7739071019
540.0-720.0	Bdy-sys_6	Adv-Ev_47	4	45	75728.7739071019
720.0-900.0	Bdy-sys_6	Adv-Ev_47	1	25	40414.0772733861
720.0-900.0	Bdy-sys_6	Adv-Ev_47	2	18	43582.20789782
720.0-900.0	Bdy-sys_6	Adv-Ev_47	3	28	43582.20789782
720.0-900.0	Bdy-sys_6	Adv-Ev_47	4	18	43582.20789782
900.0-1080.0	Bdy-sys_6	Adv-Ev_47	1	6	12519.0765626593
900.0-1080.0	Bdy-sys_6	Adv-Ev_47	2	7	12467.7423448516
900.0-1080.0	Bdy-sys_6	Adv-Ev_47	3	17	12467.7423448516
900.0-1080.0	Bdy-sys_6	Adv-Ev_47	4	7	12467.7423448516
0.0-180.0	Bdy-sys_6	Adv-Ev_48	1	76	161062.970702672
0.0-180.0	Bdy-sys_6	Adv-Ev_48	2	101	163892.141853818
0.0-180.0	Bdy-sys_6	Adv-Ev_48	3	111	163892.141853818
0.0-180.0	Bdy-sys_6	Adv-Ev_48	4	101	163892.141853818
180.0-360.0	Bdy-sys_6	Adv-Ev_48	1	82	145903.356132773
180.0-360.0	Bdy-sys_6	Adv-Ev_48	2	84	146820.513544088
180.0-360.0	Bdy-sys_6	Adv-Ev_48	3	94	146820.513544088
180.0-360.0	Bdy-sys_6	Adv-Ev_48	4	84	146820.513544088
360.0-540.0	Bdy-sys_6	Adv-Ev_48	1	55	118441.852237246
360.0-540.0	Bdy-sys_6	Adv-Ev_48	2	58	116591.769809588
360.0-540.0	Bdy-sys_6	Adv-Ev_48	3	68	116591.769809588
360.0-540.0	Bdy-sys_6	Adv-Ev_48	4	58	116591.769809588
540.0-720.0	Bdy-sys_6	Adv-Ev_48	1	51	80445.8799249573
540.0-720.0	Bdy-sys_6	Adv-Ev_48	2	60	75670.307475745
540.0-720.0	Bdy-sys_6	Adv-Ev_48	3	70	75670.307475745
540.0-720.0	Bdy-sys_6	Adv-Ev_48	4	60	75670.307475745
720.0-900.0	Bdy-sys_6	Adv-Ev_48	1	26	44489.4333395692
720.0-900.0	Bdy-sys_6	Adv-Ev_48	2	24	42306.6379990297
720.0-900.0	Bdy-sys_6	Adv-Ev_48	3	34	42306.6379990297
720.0-900.0	Bdy-sys_6	Adv-Ev_48	4	24	42306.6379990297
900.0-1080.0	Bdy-sys_6	Adv-Ev_48	1	6	13395.2944801864
900.0-1080.0	Bdy-sys_6	Adv-Ev_48	2	6	11434.4622285969
900.0-1080.0	Bdy-sys_6	Adv-Ev_48	3	16	11434.4622285969
900.0-1080.0	Bdy-sys_6	Adv-Ev_48	4	6	11434.4622285969
0.0-180.0	Bdy-sys_6	Adv-Ev_49	1	82	159893.39026073
0.0-180.0	Bdy-sys_6	Adv-Ev_49	2	88	165271.774788631
0.0-180.0	Bdy-sys_6	Adv-Ev_49	3	98	165271.774788631
0.0-180.0	Bdy-sys_6	Adv-Ev_49	4	88	165271.774788631
180.0-360.0	Bdy-sys_6	Adv-Ev_49	1	70	146935.124752071
180.0-360.0	Bdy-sys_6	Adv-Ev_49	2	81	149938.628851731
180.0-360.0	Bdy-sys_6	Adv-Ev_49	3	91	149938.628851731
180.0-360.0	Bdy-sys_6	Adv-Ev_49	4	81	149938.628851731
360.0-540.0	Bdy-sys_6	Adv-Ev_49	1	60	118060.300480296
360.0-540.0	Bdy-sys_6	Adv-Ev_49	2	78	118234.481727277
360.0-540.0	Bdy-sys_6	Adv-Ev_49	3	88	118234.481727277
360.0-540.0	Bdy-sys_6	Adv-Ev_49	4	78	118234.481727277
540.0-720.0	Bdy-sys_6	Adv-Ev_49	1	52	77538.2114014879
540.0-720.0	Bdy-sys_6	Adv-Ev_49	2	53	74148.0843068297
540.0-720.0	Bdy-sys_6	Adv-Ev_49	3	63	74148.0843068297
540.0-720.0	Bdy-sys_6	Adv-Ev_49	4	53	74148.0843068297
720.0-900.0	Bdy-sys_6	Adv-Ev_49	1	30	40138.0844966432
720.0-900.0	Bdy-sys_6	Adv-Ev_49	2	22	42168.6290854779
720.0-900.0	Bdy-sys_6	Adv-Ev_49	3	32	42168.6290854779
720.0-900.0	Bdy-sys_6	Adv-Ev_49	4	22	42168.6290854779
900.0-1080.0	Bdy-sys_6	Adv-Ev_49	1	6	12872.0322050811
900.0-1080.0	Bdy-sys_6	Adv-Ev_49	2	10	11278.1909184687
900.0-1080.0	Bdy-sys_6	Adv-Ev_49	3	20	11278.1909184687
900.0-1080.0	Bdy-sys_6	Adv-Ev_49	4	10	11278.1909184687
0.0-180.0	Bdy-sys_6	Adv-Ev_50	1	94	159496.747183828
0.0-180.0	Bdy-sys_6	Adv-Ev_50	2	102	163854.572275099
0.0-180.0	Bdy-sys_6	Adv-Ev_50	3	112	163854.572275099
0.0-180.0	Bdy-sys_6	Adv-Ev_50	4	102	163854.572275099
